Unnamed: 0,Nama Pelanggan,Produk,Ulasan,Rating,label
567,bambang,Kursi Lipat Camping /Kursi Lipat Outdoor /Portable Kursi /Bangku Lipat,"super seller,barang sesuai deskipsi,seller jujur apa adanya,kirim packing cepat dan aman.sipppp.happppy",5,1
568,Bintang,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,"Barang lengkap..
seller Komunikatif..
pengiriman cukup lama jika jumlah item agak banyak, karena bukan kurir toko..",5,1
1958,Linda,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,kayu utk meja...bergelembung...,1,0
1961,S***e,Rak Sudut Besar Rak Minimalis Kayu Serbaguna Rak Buku Multifungsi,Bagian pintu Bawah ngak bs d pasang dan just in general qualitas kurang Bagus,1,0
569,Bintang,Lemari Dinding Dapur / Lemari Kabinet Dapur / Kitchen Set Minimalis,"Barang lengkap..
seller Komunikatif..
pengiriman cukup lama jika jumlah item agak banyak, karena bukan kurir toko..",5,1
570,Roroh,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,Tidak ada ulasan,5,1
1962,Bardo,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"after product arrived incomplete, the chairs are very small and unstable. bad product, bad service",1,0
1963,Bardo,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"first order: never arrived. second order: produkt arrived incomplete. once the missing parts got delivered, the chairs are super small and very unstable. maybe for childe...",1,0
573,D***a,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,Tidak ada ulasan,4,1
1966,I***n,(NEW) Rak Kosmetik Susun 3 TIPE Kotak Penyimpanan Makeup Organizer,Tidak ada ulasan,2,0
574,Rakhmad,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"mantaf, sesuai harapan. pemasangan mudah",5,1
1967,P***e,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Besi kecil. Di foto iklan, lebar besi mungkin sekitar 2-4cm, aslinya cuma 1cm. Kaki besi mepet ke sudut papan daun meja kalau di foto, aslinya ternyata jauh dari sudut pa...",3,0
575,Bambang,Rak Gantung Baju Kayu/Stand Hanger/Rak Gantungan/Rak Baju/Rak Pakaian,"penjualnya ramah dan komunikatif. raknya bagus sih, cuma ada cacat kecil yang agak ganggu wkwkwk. tapi buat saya ga masalah masih bisa ditambal atau diakalin. ya semoga a...",5,1
576,GNU,Rak Sudut Besar Rak Minimalis Kayu Serbaguna Rak Buku Multifungsi,packing bagus cuman blm lihat barangnya sih smg sesuai harapan,5,1
1973,Y***a,Rak Buku Kayu Minimalis / Buku Rak Pajangan/ Rak Penyimpanan Buku,"antara harga sm usaha ngerakit nya ya sebanding, kirain tinggal system knockdown ternyata msh nya paku kcl2 ditambah buku panduan nya bahasa mandarin, dan entah gmn setel...",3,0
1979,Steven,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,"paking sangat tidak niat, bubble wrap hanya 1 lapis saja tapi tidak dilakban cuman asal tempel aja akibatnua ban hilang 1 dan hidrolis juga hilang. INTINYA JADI GAK KEPAK...",1,0
578,Daksa,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,Kursinya bagus dan nyaman. lumayan ergonomis. rakitnya sebenarnya mudah tp membingungkan awalnya karena tidak disertakan manual book. kalo bingung mesti DM tokonya nanti...,5,1
1980,Steven,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,paking ala kadar,3,0
579,V***i,Lemari Dapur/ Bufet Rak/ Dapur Rak Multifungsi/ Lemari Dapur Serbaguna,"Review utk yg mau beli, lebarnya kira2 dua keramik ukuran 40 lebih dikit, mungil. Harga sdkt overprice utk kualitas yang xoxo dan fragile. Seandainya harganya lbh murah,...",5,1
1988,T***h,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Agak pendek, kurang tinggi mejanya",3,0
580,M***M,Meja Lipat Portable/ Meja Makan portable/ Meja Lipat Besi/ Meja Kayu,"Paket dah nyampe. meja lipat bagus, bahan bagus, kokoh, ukuran pas, pengiriman cepat, recomanded. terima kasih.",5,1
1989,J***n,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,Perakitan cukup mudah. Namun banyak cacat barangnya 😔,3,0
581,S***n,Meja Rias / Meja rias flip-top / Meja Rias Minimalis Kaki Kayu Solid,"belum sempat rakit, tapi yakin pasti bagus",5,1
1993,L***a,Laci Kabinet Penyimpanan Lemari Kayu / Lemari Laci Kayu / Drawers Rack,sebaiknya jangan belanja di toko ini. sangat buruk secara keseluruhan.,1,0
582,S***n,Rak Sepatu Kayu/Rak Sepatu Minimalis/Rak Sepatu Susun/Rak Multifungsi,"bagus, berguna untuk menata sepatu biar rapih",5,1
1995,Nadia,Lemari Dapur/ Bufet Rak/ Dapur Rak Multifungsi/ Lemari Dapur Serbaguna,"so so lah ya, real pict but ada beberapa partnya bergores but not bad",3,0
583,S***n,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"beli yang ke 2, bagus, nyaman dipakai",5,1
2000,Muhammad,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"Barang sebenarnya tidak masalah. Dan ini bukan pembelian pertama saya di Toko ini. Tapi untuk selanjutnya saya pertimbangkan untuk tidak reorder di Toko ini lagi.

Masala...",1,0
584,OOBA,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"Brg nya bagus sekaki, pengeriman dan packing nya jg aman.",5,1
2001,Muhammad,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"Barang sebenarnya tidak masalah. Dan ini bukan pembelian pertama saya di Toko ini. Tapi untuk selanjutnya saya pertimbangkan untuk tidak reorder di Toko ini lagi.

Masala...",1,0
585,fauzan,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"barang bagus, tp jasa pengiriman kurang memuaskan",5,1
2004,Rulita,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"bautnya ada 1 yang ga sesuai ukuran, lebih pendek dari yg lain, jadinya lepas2 huhuhu

kursi sandarannya ga begitu kokoh, agak mlenyot kalo kita nyeder",3,0
587,Mardianto,Meja Lipat Camping /Aluminium Meja Portabel / Meja Lipat Outdoor,tepat waktu..barangnya bagus..packing mau nya lebih safety,5,1
588,Y***s,Meja kerja/belajar/komputer/laptop/desktop/studi dengan kursi gratis,Meja sudah diterima dalam kondisi baik dan dirakit.,5,1
2012,juwarin,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,Tidak ada ulasan,2,0
2013,DJOHAN,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"ringki, enteng, kualitas tidak sesuai harapan
Barang tiba juga sudah retak,",1,0
589,Windy,Rak Sudut Besar Rak Minimalis Kayu Serbaguna Rak Buku Multifungsi,baguuussssssss....,5,1
590,Danya,Kursi Lipat Portable/ Bangku Lipat Camping/ Kursi Makan kayu Minimalis,"bangku nya bagus, rapih n cukup kokoh.. rekomended..",5,1
2016,ghifariii,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,kelengkapan dan kondisi fisik tidak 100%,2,0
2018,Yaya,Homedoki Meja Belajar Minimalis/ Meja Komputer/ Meja Kantor/ Meja kayu,"responnya lambat.. beli tanggal 7 feb, di sistem semestinya sampai paling lambat tgl 11. realisasinya tanggal 13 baru nyampe. ini bukan kesalahan expedisi, tapi di lihat...",3,0
591,Y***s,Kursi Bar / Kursi Cafe /Kursi Santai / Kursi Kantor / Bangku Kerja,Kursi sudah diterima dalam kondisi baik dan dirakit,5,1
2019,Nunu,Meja Rias / Meja rias flip-top / Meja Rias Minimalis Kaki Kayu Solid,pengirimannya lama,2,0
592,Dyah,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"Barang oke, sesuai deskripsi dan gambar. Packing aman dan pengiriman cepat 👍👍👍",5,1
593,Lazuardi,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,lumayan,4,1
2020,opaya,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Tidak ada ulasan,1,0
594,Lazuardi,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,ok sip,5,1
2021,Dolf,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Monitoring pengiriman sangat lemah smp di komplain berat melalui Toped, barulah respon.

Barang sy blm lihat dan buka. Sy asumsikan barang bagus.",2,0
595,R***l,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"pemasangan mudah, semoga kuat dan awet",5,1
2033,empetri,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Menurut saya ini toko bukan niat jual tapi niat nipu. Logikanya dimana daun meja di pake partikel wood tipis.. kaki besi o,2 mm. Di tonjok aja peot.  Baud2 bermasalah. Ad...",1,0
597,Imam,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,kualitas plat bingkai ya tipis.. mudah penyok.. cover belakang dari kertas kardus jd mudah rusak.. desain dan pemasangan mudah.. tp kualitas barang kurang bagus,4,1
2042,Mark,Rak Lemari Buku Serbaguna Rak Buku Book Shelf Multifungsi Minimalis,barang nya somplak,2,0
2058,ub,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Barang worthed for price, cuma handling ordernya sangat slow respon. Order jam 7/8 di eksekusi diatas jam 14.00. Sebelumnya sudah ditanyakan bisa eksekusi pagi. Bilamana...",3,0
598,Sancaka,Meja Tv Minimalis / Meja TV Minimalis Kabinet / TV Stand Cabinet,"terimkasih barangnya sudah sampai, meskipun kakinya kurang 1, tp saat di message penjual sangat responsif dan kekurangan kakinya segera dikirim lagi.. best seller..",5,1
600,I***n,Meja Rias LED Minimalis / Meja Rias LED / Meja Lantai / Meja Kamar LED,"mohon lampu'y agak lebih terang maximal,,,,barang'y sih ok, tp ada beberapa titik yg cacat",5,1
2059,Fauzi,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,"packing tidak rapi, meja bagian bawah pecah",1,0
602,Apip,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,Mudah dirakit karena saya pakai bor listrik hahaha,5,1
2064,Vinnia,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,"Saya beli Rak 5 susun, tapi ada Part C yg kurang lengkap yg mengakibatkan Rak saya jadi 4 susun, dikomplain minta part C rak nya eh malah minta di refund seharga part nya...",2,0
2069,Abdissalam,Meja Rias Putih / Meja Rias Minimalis / Dressing Table Meja Kosmetik,"LED tidak menyala, tempelan sheet dan list kurang rapi",2,0
603,D***y,Lemari Dapur Minimalis/Kabinet Dapur/Lemari Piring/Lemari Multifungsi,"Pemasangan gampang, cuma agak krg presisi di pintu2nya",5,1
2070,T***a,Rak Lemari Buku Serbaguna Rak Buku Book Shelf Multifungsi Minimalis,"susah dirakit, penjelasannya pakai mandarin bahkan tidak ada bahasa Inggris. bbrp baut hilang dan ketika sampai, kardus penyok dan rusak.",3,0
604,Agung,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,mantap buat nyeduh kopi,5,1
2072,Lestari,Meja Rias Lampu LED / Meja Rias Kaca Sliding Minimalis / Meja Kosmetik,"tampilannya bagus dan terlihat besar

tapi ukurannya kecil dan materialnya untuk alas laci dan cover belakang tipis banget. 

belum termasuk kursi. 
harusnya kursinya hil...",3,0
605,Haki,Meja anak-anak / Meja Belajar / Meja Tulis/ Meja belajar minimalis,Barangnya bagus..,4,1
2088,Ade,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,Tidak ada ulasan,1,0
606,Setia,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,"meski agak bercak bagian lapisan merah, baret dikit tapi keseluruhan bagus setelah dirakit",5,1
2089,Ahmad,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,ujungnya penyok,3,0
608,s***l,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,barang sampai dengan aman,5,1
2092,C***S,Kursi Kamar / Dressing Stool / Kursi Rias/ Kamar Tidur Kursi Meja Rias,"barangnya tidak sesuai dengan foto iklannya, warnanya hanya coklat bukan gold mengkilap seperti difoto dan busanya juga tipis tidak sama dengan yg terlihat di foto iklann...",1,0
609,Ken,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Barangnya ok, cuma kurirnya yg super lama. Sempat stuck 2 hari tanpa ada gerakan apa2 di gudang kota tujuan",4,1
2094,Ahmad,Meja Rias / Meja rias flip-top / Meja Rias Minimalis Kaki Kayu Solid,bahannya jelek baut kaki banyak yg copot,3,0
610,Darmawi,Meja Makan / Meja Minum Teh Jepang / Meja Tamu lipat / Meja Lesehan,"Produk-nya bukan sedikit, tapi banyak lari dari gambar.
Dan di deskripsi ""lupa"" mencantumkan bahan kaki meja yang ternyata adalah plastik.
Mungkin itu sebabnya me...",4,1
2095,Dandi,Rak Lemari Buku Serbaguna Rak Buku Book Shelf Multifungsi Minimalis,"Susah di rakit, petunjuk bahasa asing, produk tiba tidak sesuai waktu estimasi (terlambat)",3,0
611,Edy,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"barang bagus packing rapih,aman seller koorperatif,,tapi syang pihak expedisi Sicepat Cargo yg bermasalah unit barang tertahan smpe 3 minggu,,sudah Compaint ke pihak Cous...",5,1
612,Sulistyo,Homedoki Ultrasonic Cleaning Machine / Pembersih Cuci Peralatan Kecil,"Kualitas barang bagus, cuman ini powernya modelnya kok seperti diakali begini ya. Bawaannya pakai batere, lalu dimodifikasi pakai usb. Fungsi berjalan dengan baik, getara...",5,1
2099,H***s,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"produknya ok, pengiriman ok. kertas rakit bahasa mandarin, tapi gambar cukup jelas.

Kekurangan: mur yang dibawah meja kurang 5 (Kode E). semoga bisa lebih teliti untuk p...",3,0
2101,helmy,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"tidak sesuai dgn d gambar. notes instruksi pun ngawur, krn beda model. 


CS nya top 1  responsif bila ada kendala",3,0
613,Yama,Rak Sepatu laci/Lemari Kabinet Kayu Minimalis / Lemari Rak Sepatu Kayu,"qualitas bagus,kemasan ok. ukuran sepatu diatas 41 tidak bisa 2 slot dalam 1 rak.",5,1
614,Paulus,Meja Console / Rak Sofa Persegi / Meja Konsol Minimalis/ Rak Corner,Murah meriah bagus. 👍,5,1
2109,Y***i,Rak Lemari Buku Serbaguna Rak Buku Book Shelf Multifungsi Minimalis,pasangnya ribet euy,3,0
2127,Saiful,Meja anak-anak / Meja Belajar / Meja Tulis/ Meja belajar minimalis,ada beberapa bagian yang rusak dan tidak ada buku manual.,3,0
615,stefanalexthree,Kursi Lipat / Kursi Lipat Outdoor / Kursi Belajar/Kursi Makan lipat,"bagus, tdk ada part yg hilang, pengiriman aman & packing aman.",5,1
616,stefantwo,Homedoki Meja Makan Minimalis /Meja Cafe / Dining Table / Meja Belajar,"bagus, tdk ada part yg hilang, pengiriman aman & packing aman.",5,1
2128,Iqbal,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,"packinh kurang bagus, ada part yg patah",3,0
2142,K***o,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,pengiriman lama. konfirmasi juga lama.. ternyata barang hilang.. tpi menurut JNE gak pernah serah terima alias blum terima barang dri pengirim. jadi dianggap hilang dan b...,2,0
617,Andry,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"Pesanan sudah sampai, sudah di rakit juga.
Bagus hasilnya
Terima kasih banyak",5,1
2168,S***e,Lemari Dinding Dapur / Lemari Kabinet Dapur / Kitchen Set Minimalis,The packaging is not good. Half of the skrews were missing. I will reuse the shelves somehow but will not order again for sure,1,0
618,M***M,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"cakep uhuy, order lg ah",5,1
2171,Windi,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"byk lecet wkt pengiriman, yg paling kelihatan foto yg saya upload pas bgt di sudut meja bagian atas...jadi kelihatan banget....rasa nya pengen retur aja tp gimana lagi ba...",3,0
619,Denis,Meja Lipat Camping /Aluminium Meja Portabel / Meja Lipat Outdoor,"Barang diterima sesuai pesanan tidak ada masalah, good job... tingkatkan lagi 👍👍",5,1
620,aprilia,Homedoki Meja Belajar / Meja komputer / Meja Kerja / Meja Kantor Kayu,bagus...,5,1
2186,Ibrahim,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"ternyata bukan papan kayu solid, tapi ya mau gimana lagi harga segitu, overall ok lah",3,0
2197,Sella,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,"Kurang presisi, pemasangan ga segampang itu. Kaki nya ga cocok, ke geser dikit uda lepas kaki nya. Saran sih cm banding2in dl sebelum membeli",2,0
621,Dennifa,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,"Mayan bagus dan empuk, tp pemasangan memang agak susah butuh dua orang",5,1
2198,Sella,Laci Kabinet Penyimpanan Lemari Kayu / Lemari Laci Kayu / Drawers Rack,"Pemasangan Susah, uda pake tukang tapi hasilnya ga presisi dan ga sesuai  sama foto. Mending beli Mahalan dikit tapi kepake.",1,0
622,Goez,Homedoki Meja Belajar / Meja komputer / Meja Kerja / Meja Kantor Kayu,"harga murah, mudah perakitanya,  cukup bagus..",5,1
2200,W***o,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Satu lobang di meja nya gak pas. Meja nya goyang2. Buat yg mau beli ini meja, saran saya beli yg lain yg harganya diatas. Percuma. Buang2 uang. Make nya juga males.",1,0
623,Yusi,Meja Makan / Meja Minum Teh Jepang / Meja Tamu lipat / Meja Lesehan,"Cepat sampai, barang sesuai pesanan",5,1
2205,D***l,Meja Rias / Meja rias flip-top / Meja Rias Minimalis Kaki Kayu Solid,Barang kurang rapih dan kurang presisi. Petunjuk tidak jelas (tulisan kecil). Packaging kurang solid,3,0
624,A***g,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,Produk diterima dlm keadaan baik. Lebih cocok untuk anak². Terima kasih.,5,1
625,Denny,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,"Minusnya hanya di pengemasan. Dengan karung beras, untung nya aman selama pengiriman karna pake kargo.",5,1
2208,Hanny,Meja Rias LED Minimalis / Meja Rias LED / Meja Lantai / Meja Kamar LED,"sekali lagi kemasan tidak proper, untung tidak ada yang rusak.
untuk instruksi cara pasangnya, huruf huruf nya kecil banget ….",2,0
626,nia,Rak Sepatu kayu / Anti Debu Lemari Sepatu kayu lipat/ Rak Sepatu Susun,"rak bagus, tapi dibagian bawah ada retak",4,1
2215,Gabriel,Laci Kabinet Penyimpanan Lemari Kayu / Lemari Laci Kayu / Drawers Rack,Tidak ada ulasan,1,0
2216,wnd,Coffee Table / Meja Tamu Minimalis Samping/ Meja Kopi/ Meja Samping,Tidak ada ulasan,2,0
628,Nita,Lemari Dapur/ Bufet Rak/ Dapur Rak Multifungsi/ Lemari Dapur Serbaguna,Ok,5,1
629,Johan,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"fast respon, pengiriman cpt",5,1
2225,Khoirul,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"busuk
kualitas buruk",1,0
2232,a***n,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,Tidak ada ulasan,1,0
630,D***i,Rak Gantung Baju Kayu/Stand Hanger/Rak Gantungan/Rak Baju/Rak Pakaian,Bagus dan mudah d rakit 🤍,5,1
631,S***i,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,"oke tampilannya setelah dirakit, semoga awet, terutama di baut pengikat ke dalam kayu, tidak merekat kuat seperti layaknya baut dengan ulir mur nya",5,1
2243,k***a,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"Ujung luar meja mdfnya pecah, tdk tau mau diakali sprti apa, ttp mengganggu. di awal sdh tanya soal proteksi ekstra, tp ktnya aman padahal cmn stryrofoam dan kardus, stan...",2,0
2246,I***i,"Kabinet penyimpanan kayu / Lemari Multifungsi/ 4,5,6 Tier Laci Kabinet","Tidak sepenuhnya sesuai display product. 
Jika di poto produk pintu lemari berwarna putih saat dibuk, aslinya warna merah yg dangat mengganggu pemandangan. 
Built quality...",3,0
632,herrytanaya,Meja Makan / Meja Minum Teh Jepang / Meja Tamu lipat / Meja Lesehan,"toko ⭐️⭐️⭐️⭐️⭐️ kurir⭐️. Brg gk sampai² (telat) alasan 2x kirim (jam 22an) alasan gk ada org di rmh, pdhl org rmh, hp, bel rmh, security komplek aktif 24jam. Utk pemilik...",5,1
633,Y***s,Meja kerja/belajar/komputer/laptop/desktop/studi dengan kursi gratis,saya klik warna hitam yg dateng putih. cm yaudalah yg penting barang sampai.,5,1
2269,Icha,Meja Rias / Meja rias flip-top / Meja Rias Minimalis Kaki Kayu Solid,"beli karena ngeliat tampilannya bagus dan simple. Tapi masangnya ga banget deh.. petunjuk pemasangannya ga ada bahasa indonesia, nomer2nya juga banyak yg ga ada.. agak ny...",3,0
636,Ronny,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Packing kurang baik tpi untungny brang nd smpe rusak.. ada bbrpa item yg kurang tpi sm toko ny di krimkan dan di bantu utk kekurangannya.. 
alhasil setelah selesai pasang...",5,1
2271,D***y,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"barang saat dibuka ternyata ada kayu yang patah dan saat dirakot elemenya ada kirang tepat, karena saya membeli tempat sepatu  jadi pintunya sangat ringkih.",2,0
2295,MOH,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,baut g ada 1,3,0
637,Toppers30933470,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Pesan kursi dan meja, yang terkirim cuma kursi saja. Terlampir detail pesanan dan barang yang terkirim. Mohon solusinya dari penjual. Lain kali pihak pengirim lebih telit...",4,1
