Nama Pelanggan,Produk,Ulasan,Rating
YUDI,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"barang sudah diterima dg baik
terima kasih atas perhatian dan kerja samanya ya",5
Nora,Meja Makan / Meja Minum Teh Jepang / Meja Tamu lipat / Meja Lesehan,Tidak ada ulasan,5
b***i,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,👍👍👍👍👍,5
Fiesta,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"lubang power ternyata 1, di gambar 2

bilangnya + shelf kalau power 2",5
Slamet,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"barang sesuai deskripsi, gampang di install, seller fast respon",5
Fikri,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,"paket diterima dengan baik, ada goresan tapi dapat dimaklumi.",5
Ahmad,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,Tidak ada ulasan,5
Ian,Meja Rias / Meja rias flip-top / Meja Rias Minimalis Kaki Kayu Solid,"respon ok.. barang berfungsi.. 
belum kelar.. ada sebagian yg mesti diakalin..",5
B***n,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,paket kemasan kurang rapi dan jebol,3
A***a,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,Bagus. Sesuai deskripsi. Ada instruksi yg jelas untuk rakit sendiri.,5
A***i,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,bautnya ada yang kurang.. tutup kabinet yang belakang kurang pas.. selebihnya sesuai,5
Billy,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"barangnya mudah di rakit, kualitas standard rakitan...saran : sepatu ukuran besar ga bisa di pasang lapisan tengah, ga muat. kalo ga dipasang sepatunya jatuh jatuh kedala...",4
Ahmad,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,bagus banget,5
Melinda,Storage Box Organizer Tempat Penyimpanan Serbaguna Rumah Portable,"bahan spt plastik, jahitan n warna ok sih",5
R***o,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"Barang cukup bagus, untuk kerusakan pada papan minim. overall sesuai dengan deskripsi.",5
Artur,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Tidak ada ulasan,2
j***i,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Tidak ada ulasan,1
H,Rak Sudut Besar Rak Minimalis Kayu Serbaguna Rak Buku Multifungsi,Sesuai deskripsi... dan fast response,5
Farell,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Tidak ada ulasan,4
Dwi,Saklar Pintar / Saklar Listrik / Smart BREAKER ON OFF Switch Wireless,"Oke,brg bagus, dapat di harga bagus.. trmksh",5
A***a,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,tangga okelah produknya… pengirimannya yang lama.. di jasa ekspedisinya,1
Herman,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"ketika seller terbaik bersatu dengan kurir terbaik menghasilkan kepuasan pelanggan yang maksimal.
rekomendasi seller dan kurir Sicepat.",5
Gery,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"Barang sudah diterima dan dipakai, kualitas meja baik, mudah juga dirakitnya.",5
JUNG,Meja Ruang Tamu Meja Samping Tempat Tidur Meja Sofa Kayu Meja Nakas,"packing & kondisi barang ok. mudah pasang, hanya mutar2 kaki. ukuran juga pas utk bedside table.",5
E***e,(NEW) Rak Kosmetik Susun 3 TIPE Kotak Penyimpanan Makeup Organizer,ringan tapi tidak ringkih. Harap harap cemas krn liat dari ulasan byk yg pecah retak dsb nya. Beli 2 dan dua duanya sempurna. Sebelumnya minta tolong utk di kemas dgn ama...,5
Agus,Kursi Lipat Camping /Kursi Lipat Outdoor /Portable Kursi /Bangku Lipat,"barang bagus, lumayan kuat dengan harga murah, kecewa sama pedagang dan kurir, order tgl 25, sampai tgl 2, padahal dari tangerang kota ke tangerang kabupaten... ckckck",2
gerry,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,sebagian lobang bautnya kurang pas resiko beli di online ...so harus ngelubangin sendiri. Cocoklah ada harga barang bagus. thanks,4
A***i,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,"mantap,,, barangnya sesuai deskripsi... proses rakit..tksi",5
ITARA,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,"Thanks, barang2 jd rapi",5
ITARA,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,👍👍👍👍 thanks seller,5
Poltak,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,"Barang tiba sesuai jadwal. Anak tangga ternyata lebih sempit dari dugaan saya, tapi secara umum masih fungsional dan tingginya sesuai ekspektasi.",5
Doyan,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"Alhamdulillah part lengkap semua, pake cargo gokil 2 Hari sampe tp barang sampe dengan aman , sudah dipasang & bagus , seller juga sopan & sabar , recommended sho...",5
rerirOtasia,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,"walau agak susah pasangnya, tapi bangkunya cakep . semoga awet",5
Sutedjoe,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,Barang sudah jorok sekali dan koyak,2
A***N,Rak Buku Kayu Minimalis / Buku Rak Pajangan/ Rak Penyimpanan Buku,"Lemarinya bau aneh gak ilang2 udah 2 mgg. Masang nya susah ampe jari berdarah,",2
d***o,Kursi Lipat Camping /Kursi Lipat Outdoor /Portable Kursi /Bangku Lipat,ok.,5
v***s,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,Kualitas barang sesuai dengan harganya.,5
Yanti,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,sy kurang puas.mutunya agak tipis tdk sprt merk ikea,4
A***f,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,"barang lengkap, gampang pemasangan",5
B***a,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,lengkap bagus mudah pengerjaan nya.terima kasih,5
w***i,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,ukuran anak2,3
Nurbilla,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,raknya bagus,5
arrie,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,"ternyata untuk keseimbangan agak kurang...rawan jatuh ke depan...makanya disediakan semacam penahan yang ditaruh didinding agar bisa diikat ke lemarinya.

modelnya bagus,...",5
V***n,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,barang rusak ttp aja dikirim,1
C***a,Rak Sepatu Kayu Minimalis / Rak Serbaguna Rak Lemari Sepatu HD087,"Produk bagus, kokoh, packing rapi, pengiriman cepat. Mungkin petunjuk pemasangan bisa diperbesar lagi tulisannya",5
Kisko,Homedoki Meja Kerja dengan Pembatas / Meja Kantor / Meja Komputer,"Tolong perhatikan bagian autochat utk CS nya, jangan sampai membingungkan customer. Produk bagus..",4
F***a,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"barang bangus, ngerakitnya cukuo mudah hanya gambarnya kurang jelas. makasih",5
Y***a,Tingkatkan Kabinet Sepatu Kayu Minimalis / Rak Sepatu Kayu Multifungsi,Lumayan bagus hanya dalam perakitan ada lubang yg ga lurus dengan lubang pasangannya jd hrs buat lubang baru. Disarankan perakitan dilakukan oleh ahli hehe thankyou,5
ArtdictedFilms,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,ada beberapa part yang retak dan bocel. sudah coba komplain tapi responnya kurang okay. kualitasnya juga biasa aja.,3
Ilyas,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"sesuai dama budget barangnya, dan untuk pelayanan cepat",4
nuridho,Rak Buku Kayu Minimalis / Buku Rak Pajangan/ Rak Penyimpanan Buku,bahanya bagus kualitas bagus,5
Alif,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,mantap,5
S***i,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,"sudah di note utk cek kelengkapan barang sebelum dkirim, tp masih kurang jg untuk engselnya, alhasil menyusul dkirim terpisah..",4
F***h,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"susah di panduan masangnya. kurang detail, cuman sekertas doang dan agak hancur panduannya saat perjalanan. overall udah ok",5
Kartika,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"proses cepat, barang memuaskan",5
Adhyatma,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"produk tidak dapat dirakit sempurna, ada 1 lubang pada pintu laci yang tidak disediakan pada produk. akhirnya saya bor lubangnya sendiri alhamdulilah bisa. Video terlampi...",1
Sartono,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,barangnya bagus dan sesuai pakingnya baik dan pengirimannya cepat👍👍👍,5
D***e,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,top mangtappppppp😍,5
Noza,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,mantabs... barang sesuai pesanan dan cepat sampai,5
E***h,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,ada yg kurang tatakan bawah ga lengkap,4
E***d,Kursi Kamar / Dressing Stool / Kursi Rias/ Kamar Tidur Kursi Meja Rias,seller responsif dan pengiriman cepat. tapi kualitas barangnya biasa banget. made in china crap lah. agak letoy lagi.,4
Yo,Coffee Table / Meja Tamu Minimalis Samping/ Meja Kopi/ Meja Samping,Barang nya ok dan rapih,5
M***a,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Bautnya kurang 1,4
Mahendra,Homedoki Meja Belajar Minimalis/ Meja Komputer/ Meja Kantor/ Meja kayu,"Thanks, semua unitnya aman tdk ada yg rusak ataupun cacat, thanks.",5
Eman,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,belum di rakit semoga awet,5
Andono,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,barang ok sesuai dengan deskripsi,5
F***n,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"rakit mudah, tapi finishing edge tajem, kegesek luka",5
F***y,Meja Tv Minimalis / Meja TV Minimalis Kabinet / TV Stand Cabinet,Kurang clear instruksi pasang nya. Beberapa part yang terkelupas juga,3
U***r,Kursi Lipat Portable/ Bangku Lipat Camping/ Kursi Makan kayu Minimalis,mantabb,5
I***a,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"barang oke, tapi pengiriman tidak oke. saya mesti ambil sendiri barang di gudang ekspedisi",5
I***a,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,barang oke. pengiriman tidak oke. saya di minta ambil sendiri barang di gudang expedisi,5
Fitri,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,bagus,5
iRiaone,Rak Buku Kayu Minimalis / Buku Rak Pajangan/ Rak Penyimpanan Buku,"desin ok banget, sayang bahannya tipis dan nggak sekuat seperti dalam gambar promosi.
kaki2 sy pikir dr kayu, ternyata bahannya dr pralon pvc tipis. jadi nggak kokoh. 
mu...",3
A***g,Rak Serbaguna Rak Buku Portable Lemari Buku Serbaguna Rak Dekorasi,sesuai deskripsi,5
yus,Rak Serbaguna Rak Buku Portable Lemari Buku Serbaguna Rak Dekorasi,"Kualitas barang bagus, kokoh dan bagus di tempatkan di kamar sebagai pemanis ruangan. Desainnya sederhana, tapi apik dilihat. Tks",4
Fauziah,Kursi Bar / Kursi Cafe /Kursi Santai / Kursi Kantor / Bangku Kerja,bagus tapi cukup susah ya pasangnya,5
Ahmad,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,"Barang yang dikirim seperti barang lama
Kardus udah buluk
Sterofoam pada nempel ke barang
Pas dibuka kayu nya patah
Kecewa banget!!!",1
Hilda,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"Barang nyampe cepat, alhamdulillah selamat, tapi ada satu bagian rangka yang hampir patah, masih bisa diakalin",4
shandy,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"Ok lah sesuai harga, ada bbrp retakan tp di bagian belakang jadi aman dhe ,",5
Maurice,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,Barang sudah di terima dengan baik.,5
Maurice,Tas Kosmetik / Tas Make Up / Rak Kotak Make Up / Rak Kosmetik,Barang sudah di terima dengan baik.,5
Denny,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,cashback dicuri balek dibatalkan. pengiriman ke bali habis jutaan pecah semua. terlambat juga kargonya... waspada barang krg bener oglek2 pula tipis kompong.,1
l***a,Meja Lipat Portable/ Meja Makan portable/ Meja Lipat Besi/ Meja Kayu,ok,5
A***h,(NEW) Rak Kosmetik Susun 3 TIPE Kotak Penyimpanan Makeup Organizer,"Gokil, bahannya tebel dan kokoh! Halus pula pas dibuka-tutupnya. Packingnya juga oke. Cuman sayang banget ada yang pecah di pojokannya. :"" 
Padahal udah di-bubble wra...",5
b***o,Saklar Pintar / Saklar Listrik / Smart BREAKER ON OFF Switch Wireless,"baru di seting, alhamdulillah fungsi. semoga Awet",5
Andi,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,"Panduannya pake bahasa mandarin, tapi jadi harus nebak2 sendiri, untung bisa kelar tapi kualitas bagus!",5
Yusuf,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,Ok...sempet bingung waktu ngerakitnya... Tapi puas hasil nya,5
D***a,Meja Console / Rak Sofa Persegi / Meja Konsol Minimalis/ Rak Corner,meja nya onglek.. gasama rata panjang kakinya,2
A***r,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,good,5
Fajar,Meja Lipat Portable/ Meja Makan portable/ Meja Lipat Besi/ Meja Kayu,kokoh dan bagus,5
Wahyu,Coffee Table / Meja Tamu Minimalis Samping/ Meja Kopi/ Meja Samping,"Meja minimalis cantik dan kekinian, buatan rapi, material bagus, harga murah",5
Mul,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"Perlu penambahan kualitas kayu..
Good",4
Indra,Kursi Cafe Minimalis Dengan Bantal Kulit / Kursi Kantor / Kursi Bar,bagus banget kursi ini udh beli yg kedua!,5
Nur,Meja anak-anak / Meja Belajar / Meja Tulis/ Meja belajar minimalis,bagus cuma sayang ada yg kelupas bagian atasnya,5
Richard,Meja Rias / Meja rias flip-top / Meja Rias Minimalis Kaki Kayu Solid,"sayang banget kardusnya bolong, banyak baut yg hilang",3
Sindi,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"cantik, worth the price 😍",5
R***a,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,"quality nya kurang, beban tumpu ada di pintu tapi baut nya di pasang vertikal tanpa penyangga.. hasil nya hitungan jam copot sendiri. saya harus bongkar lagi dan akalin t...",1
Adhyta,Alarm Pintu Jendela / Smart Window & Door Sensor - Sensor Pintar Wi-Fi,Delaynya pas konek ke wifi klo lama gk ada action,5
Adhyta,Saklar Pintar / Saklar Listrik / Smart BREAKER ON OFF Switch Wireless,"Enak, jual lagi dong",5
Nandang,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,sesuai harga,5
B***i,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,"bantan mayan empuk, pas masang aja agak bingung krn ga ada petunjuknya",5
D***i,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"barang bagus, kokoh, buku panduannya mudah dimengerti👍",5
Galih,Meja Lipat Portable/ Meja Makan portable/ Meja Lipat Besi/ Meja Kayu,Recommended!,5
E***a,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"barang lumayan fungsional, besi dan kayu oke nggak ada yg bengkok, kayu ringan mirip material olympic, cuma sayang baut yg buat besi kurang 4. jadi peer lagi nyari baut
s...",4
feri,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"rak nya bagus ,, 
tapi syang packing nya sma sekali tidak rapi ya",4
W***y,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,biar bintang yang bicara...!!!,5
ine,Meja Rias / Meja rias flip-top / Meja Rias Minimalis Kaki Kayu Solid,Tidak ada ulasan,2
M***j,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,Part-part bagian kayunya banyak yg somplak,3
muhamad,Kursi Lipat Camping /Kursi Lipat Outdoor /Portable Kursi /Bangku Lipat,Kokoh mantap,5
Astuti,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,speechless lah pokona mah,5
Titin,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,"Murmer.. 
barang aman sampe nya",4
sandi,Coffee Table / Meja Tamu Minimalis Samping/ Meja Kopi/ Meja Samping,Tidak ada ulasan,2
Adryan,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,kualitas produk baik produk original kecepatan pengiriman baik packing baik terima kasih,5
Edy,Meja Rias Putih / Meja Rias Minimalis / Dressing Table Meja Kosmetik,Tidak ada ulasan,2
Ilham,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"kondisi kardus pengiriman sudah rusak, tidak asa bubble wrap atau kayu untuk pengirimannya, untuk kualitas produk, meja sangat ringan untuk dipindahkan ketika setelah dir...",4
Andi,Rak Lemari Buku Serbaguna Rak Buku Book Shelf Multifungsi Minimalis,lumayan,4
Dadan,Meja Kayu/ Meja Lipat Portable/ Meja Makan portable/ Meja Lipat Besi,barang sudah sampai sesuai dengan pesanan proses y pun cepat..mksh ya ka,5
Enny,Storage Box Organizer Tempat Penyimpanan Serbaguna Rumah Portable,"Boxnya besar dan kokoh, trimakasih🙏",5
Annisa,Lemari Laci Kayu / Rak Laci Penyimpanan Minimalis Dapur Kayu Serbaguna,Tidak ada ulasan,5
Agam,Lemari Laci Kayu / Rak Laci Penyimpanan Minimalis Dapur Kayu Serbaguna,Product as described. Secure packaging. Thank you.,5
Agam,Lemari Laci Kayu / Rak Laci Penyimpanan Minimalis Dapur Kayu Serbaguna,Product as described. Secure packaging. Thank you.,5
Dwie,Kursi Cafe Minimalis Dengan Bantal Kulit / Kursi Kantor / Kursi Bar,Tidak ada ulasan,5
ardianta,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,TERNYATA KURANG SATU TINGKAT BESI DAN PAPANNYA TIDAK ADA,2
Morli,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"Toko sangat responsif dan jujur. Ga nyesel belanja disini.
Gampang di rakit, bahan terlihat kokoh.",5
E***c,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,BAGUSSS,5
heru,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,barang ok,5
p***o,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,pesanan cepat sampai nya bagus - kuat sesuai . hanya tidak ada pengunci seperti yg di vedio kan.,5
Elisa,Meja anak-anak / Meja Belajar / Meja Tulis/ Meja belajar minimalis,"Barang datang retak dan tidak ada baut. 

Kalo masalah retak bisa jadi salah ekspedisi. Saya bisa memaklumi. 

Masalah baut sudah ter solve dengan admin. Lagi menunggu ba...",2
Naufaldi,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,ok aja,5
yongxionglin,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,Tidak ada ulasan,1
Dewi,Rak Buku Kayu Minimalis / Buku Rak Pajangan/ Rak Penyimpanan Buku,"packingnya aman banget, hasilny ok lah buku bacaan anak2 ngga berantakan lagi.",5
Adryan,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,kualitas produk baik produk original kecepatan pengiriman baik packing baik terima kasih,5
Y***n,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"packing cuman dikasih kardus, meja datang dalam keadaan bolong. silahkan dinilai sendiri",1
Combat,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Harga pas
Kualitas puas
Fungsi normal
Produk original",5
Linda,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,kayu utk meja...bergelembung...,1
Agus,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"paking rapi pake karung, barang gak cacat mulus kelengkapan lengkap sudah terpasang dengan baik di meja belajar anak bungsu abah. terima kasih atas pelayananya (bintang 5...",5
lilikkelanaputri,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Mantaappp bagussss,5
S***e,Rak Sudut Besar Rak Minimalis Kayu Serbaguna Rak Buku Multifungsi,Bagian pintu Bawah ngak bs d pasang dan just in general qualitas kurang Bagus,1
Bardo,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"after product arrived incomplete, the chairs are very small and unstable. bad product, bad service",1
Bardo,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"first order: never arrived. second order: produkt arrived incomplete. once the missing parts got delivered, the chairs are super small and very unstable. maybe for childe...",1
Pepen,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"ada yg penyok, mungkin sm kurirnya",4
Ahmad,Meja Rias Putih / Meja Rias Minimalis / Dressing Table Meja Kosmetik,"Kondisi 98% bagus, ada beberapa dent disudut. Tapi semuanya bagus. pemasangannya mudah karena ada panduannya",5
I***n,(NEW) Rak Kosmetik Susun 3 TIPE Kotak Penyimpanan Makeup Organizer,Tidak ada ulasan,2
