Nama Pelanggan,Produk,Ulasan,Rating
Aulia,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,Barang sesuai dg yg di deskripsikan.. qualitas bagus.. kokoh...,5
M***I,(GOJEK) Kursi kantor dan belajar santai Minimalist Premium Editions,Kursinya sangat nyaman Kualitas sangat bagus Harga oke banget,5
D***i,Kaki Meja - kaki Sofa Kayu - Wooden Table Legs Minimalis Lurus,Barang sampai dengan aman. Warna sesuai. Ukuran sesuai. Harga oke.,5
Novan,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,Harga oke. Warna sesuai. Barang sampai dengan aman. Ukuran sesuai.,5
H***a,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,tepat guna & tepat kualitas. trims,5
Florentino,Kaki Meja - kaki Sofa Kayu - Wooden Table Legs Minimalis Lurus,Harga oke.,5
A***a,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,Harga oke. Warna sesuai. Barang sampai dengan aman. Ukuran sesuai.,5
Inggrid,Meja Kerja dan Belajar Hairpin Minimalis 120x60| MK13,Top table sangat tipis.. Kakinya gak stabil... Meja goyang2,1
Irfan,Kaki meja besi / metal table leg heavy duty editions | TL17,Kekuatannya kurang ternyata kalo pake kaki satu satu gini,4
Yovan,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,"Ada sudut yang bengkok, mungkin di perjalanan. Tapi nggak masalah. Semoga awet",5
Deni,Bantal / Alas Duduk Lesehan Panjang Sofa/Kursi rebounded | FC07,"saya beli warna grey, pembelian yg ke 2 warna nya beda jadi belang,",5
Winda,Busa Rebounded Bulat Pengganti Bantal / sofa / matras - Archips,packing aman pake dus. pengiriman cepat. semoga lama² ga kempes busanya,5
Davieand,Kursi kayu kotak jojodog bangku Jongkok minimalis,Mantap Kualitas sangat bagus,5
M***I,Meja belajar tulis dan Laptop kayu minimalis - MSB11,Kualitas meja bagus Mejanya ringan dan praktis Mudah dibawa kemana-mana,5
Tomi,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,Harga oke. Barang sampai dengan aman. Warna sesuai. Ukuran sesuai.,5
suparta,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,Bahan bagus. enak dipakainya,5
Noerman,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,Harga oke. Ukuran sesuai. Barang sampai dengan aman. Warna sesuai.,5
A***n,Wooden Hook / Gantungan Kayu Multifungsi Minimalis | HA07,"Seller responsif, pengiriman cepat. Skrup nya untuk fisher S8, ga ada yg S6 ga bs buat fisher gipsum. Kayu biasa, finishing biasa dan ada yg cacat.",4
Irfan,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,"oke, cuma saran sih kasih buku panduan pemasangan, atau kasih vidio tutorial pemasangannya👍",5
Steven,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,ok,5
m***m,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"Seller ramah, membantu cust dgn baik.
Untuk harga, dengan kualitas segini bagus ko bisa terpakai,untuk customer yang rewel ketika membeli produk ini,kalian kurang menghar...",5
Syaida,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,Barang sampai dengan aman.,5
F***d,Siku besi penyangga rak heavy duty | TL05,"Pesan pakai kurir instan tetep datengnya baru besoknya. Tidak ada komunikasi dari penjual, harus saya yg tanya dulu.",1
A***g,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,bahan dan desainnya bagus tapi finishing dalam arti sambungannya cuma pakai paku. tapi dengan harganya barang ini sepadan dengan kualitasnya. Packing aman 👍.,4
Ricky,Meja belajar tulis dan Laptop kayu minimalis - MSB11,Kualitas meja bagus.Mejanya ringan dan praktis.,5
Idil,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,"ultra fast response dan kurirnya
kmren pesan.  hari ini dah sampeeeeee... jossssPacking aman 👍. Bahannya bagus. Berfungsi dengan Baik!.",5
aat,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,"barang nya bagus, saya suka",5
Renni,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,"Presisi, rapi, packing 2 lapis (plastik & kertas kardus)..",5
iwan,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,Bahan bagus. Rumah Makin Cakep! 👍🏻.,5
Arista,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"barang sampai dengan aman, packing mantap, sesuai request, kemiringan ada 5 level, respon penjual cepat..",5
a***h,Meja kerja / belajar / komputer / laptop minimalis | MSB11,"ku kira tangguh ternyata rapuh, duh ripuh",4
K***a,kursi / bangku stool sofa kecil edition - Diprion,Kursinya bagus,5
Samsudin,CUSTOM BANTAL / CUSTOM BUSA / CUSTOM SARUNG BANTAL ONLY,"ok ukuran sesuai, kiriman cepat",5
Ironboy,Wooden Hook / Gantungan Kayu Multi fungsi Editions | HA16,Tidak ada ulasan,1
Ironboy,(GOJEK) Kursi kantor dan belajar santai Minimalist Premium Editions,Tidak ada ulasan,1
Ironboy,Scandinavian Cover Sarung Kursi Tempat Duduk Suede Minimalis - CO02,Tidak ada ulasan,1
Ironboy,Siku besi penyangga rak besi heavy duty | TL06,☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️,1
N***o,ERIO - Kursi lesehan lipat sofa folding busa rebounded edition,Harga oke. Barang sampai dengan aman. Warna sesuai.,5
Davieand,meja tamu / coffee table / lesehan bulat minimalis | MS12,Barang nya lumayan lah kalau lebih diperhalus lagi finishing nya untuk bawah nya lebih keren bisa mirip dengan yg ikea punya tp oke lah untuk produk lokal mah,5
Daniel,Enpia - Meja Tamu dan samping Bulat,Berfungsi dengan Baik!.,5
e***n,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,Bagus banget nyaman,5
H***i,Meja Hairpin Coffee Table Minimalis | MK27,"ada harga ada rupa, B aja. B banget",2
Raphael,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"mantap pokoknya, cuman agak dikit goyang karena yang dipasang cuma kaki, gapake kerangka penahan meja. sesuai harga, mantap",5
Aca,RIOT - Kursi lipat rounded lesehan sofa lipat folding rebounded,Tidak ada ulasan,5
Handi,Meja kerja / belajar / komputer / laptop square edition | MSB13,"packing bagus, barang bagus, pengiriman cepat",5
sonny,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,"kurang puas karena plat besinya, hanya kotak kecil tapi bengkok2, mau komplain ke siapa?penjual?atau ekspedisi?warna barangnya juga, di gambar warnanya coklat muda eh bar...",3
Mulki,Potongan Kayu Decor / Alas Cangkir dan Gelas / Properti Foto,"Tatakan bentuk lingkaran kosong, jadi pilih yang kotak. Penjual amanah, sisa uang dikembalikan. Baarakalloohufiikum.",5
Gilang,Bantal / Alas Duduk Lesehan Panjang Sofa/Kursi rebounded | FC07,Rumah Makin Cakep! 👍🏻 Cantik Bahan bagus,5
Fadhlan,Meja Belajar / Kerja / laptop Industrial Knockdown 120x60| MK01,barang bagus walau banyak baret mungkin karena pengiriman dan sedikit goyang tapi tetep worth it untuk harganya,5
M***a,Bantal / Alas Duduk Lesehan Panjang Sofa/Kursi rebounded | FC07,Cantik. Bahan bagus.,5
Imam,Craftsman Meja Belajar dan Kerja Lipat Minimalis Edition | MSB05,"Boss kl harga 300 kemahalan, bahan kayu murah itu,,",2
sarinurhayati,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,"meja nya bagus,,sesuai lah sama harga..sukaaa",5
Kholidin,Tambahan Packing Kayu untuk JNE Trucking,Packaging Rapi & Aman.,5
Kholidin,Meja tulis / meja kerja dan belajar serbaguna | MSB08,kwalitas barang bagus dan packing rapi.,5
Reza,CUSTOM BANTAL / CUSTOM BUSA / CUSTOM SARUNG BANTAL ONLY,"Ukuran customnya pas, pengerjaan cepet banget, recommended! Makasih udh sabar ngadepin saya yah hehe",5
Maysa,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,barangnya kurang kokoh di daun meja 120x60cm goyang2 kanan kiri.,3
kikit,Kaki meja besi / metal table leg heavy duty editions | TL17,lama .. dan ternyata ga simetris .. hasilnya ga kokoh .. maaf saya kasih bintang 3 .. dengan alasan diatas. akhirnya beli mahal 8 pcs ga ada yg dipakai,3
r***i,Meja kerja / belajar / komputer / laptop minimalis | MSB11,"mejanya bagus, tp kurang kokoh yaa agak goyang2 gitu..",5
G***n,Craftsman Meja Belajar dan Kerja Lipat Minimalis Edition | MSB05,"kualitas nya bagus sesuai ekspetasi, cuma proses pengirimanya lama, kalau bisa di tingkatkan lagi ya.",5
Inggrid,Wooden Coasters with Holder Tatakan cangkir dan gelas kayu 4pcs,"Ini vernis nya bau bgt. Kmd bagian dlm kotak tidak divernish dg rata n rapih, finishing juga msh kasar. Kecewa bgt pdhal sy beli 3 brg n sdh wanti2 pastikan brg yg dikiri...",1
M***a,Bantal / Alas Duduk Lesehan Panjang Sofa/Kursi rebounded | FC07,Bahan bagus...busa padat dan empuk...kemasan rapih...pengiriman cepat 👍,5
Aditya,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"Terimakasih, barang sampi cepet dan barang sesuai dengan harganya, sedikit goyang bahenol cuman cukup membantu untuk belajar dan menaruk barang",5
Dewi,Bantal Alas Duduk kotak busa rebonded sofa Minimalis - Culex,"Bahan bagus. jahitannya rapi. tapi tidak sesuai pesanan, sehingga busanya harus disesuaikan dengan ukuran sarungnya.",4
Dewi,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,Bahan bagus. Tapi pengiriman tidak tepat waktu...,5
prihamdhani,Kaki meja - sofa kayu / wooden table legs Hepple editions TL08,"Proses cepat dan barang sesuai deskripsi, terima kasih banyak 🙏",5
ipey,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,mantabbb...sesuai dgn gambar..,5
ika,kursi / bangku / alas duduk bulat puff edition - Amapari,"makasih, barang bagus 🥰👍",5
Arief,Meja belajar tulis dan Laptop kayu minimalis - MSB11,Kualitas meja bagus. Mejanya ringan dan praktis.,5
e***a,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,"Dimulai dr seller yg proaktif utk pastikan kepuasan pembeli, lalu packing yg sgt2 rapi, dan produk yg 👍👍. Bantalannya bner2 freshly made dan rapi bgt, tp ttp bs ditrima...",5
N***i,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,Bahan bagus. Cantik. Cantik. ntar mau beli lagi yg warna hitam,5
L***o,Kursi kantor dan belajar santai Minimalist Premium Editions,na,5
L***o,Meja belajar tulis dan Laptop kayu minimalis - MSB11,na,5
R***a,Meja Kerja dan Belajar Hairpin Minimalis 120x60| MK13,kualitas buruk,3
Rizki,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"Mejanya ringan dan praktis, cuma agak kurang seimbang",5
Maury,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,"maaf terlambat review.. seller responsif, barang bagus n pengiriman cepat..terima kasih.. tunggu orderan selanjutnya yaa",5
Kkshop,CUSTOM BANTAL / CUSTOM BUSA / CUSTOM SARUNG BANTAL ONLY,"Pengiriman cepat Barang bagus, bahan & jahitan rapih, Recommended seller Banyak Terima Kasih",5
Donna,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC02,Bahan bagus.,5
Darmaji,meja tamu / coffee table / lesehan bulat minimalis | MS12,Packing aman 👍. Berfungsi dengan Baik!.,5
a***g,kursi / bangku stool busa oval edition - Anisota,Kursinya sangat nyaman. Kualitas sangat bagus. Harga oke banget.,5
Yasmine,Meja kerja / belajar / komputer / laptop minimalis | MSB11,Tidak ada ulasan,1
Ahmad,Meja belajar tulis dan Laptop kayu minimalis - MSB11,Kualitas meja bagus Mudah dibawa kemana-mana,5
Esther,Scandinavian Cover Sarung Kursi Tempat Duduk Minimalis - CO01,"Ukuran sesuai, bahan bagus....seller fast response and comunicatif",5
A***h,Tempat Penyimpanan aksesiris Multifungsi 5x5x3,Rekomen 👍🏻. Rumah Rapi dan Nyaman. Produk Sesuai. Material Produk Bagus.,5
A***h,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,Rumah Makin Cakep! 👍🏻. Bahan bagus. Cantik.,5
K***a,Alas Bantal Duduk Lesehan bulat Sofa/Kursi rebounded | FC0,bagus barangnya sesuai deskripsi,5
Baihaqi,CUSTOM BANTAL / CUSTOM BUSA / CUSTOM SARUNG BANTAL ONLY,"good, gak nyesel",5
Baihaqi,CUSTOM BANTAL / CUSTOM BUSA / CUSTOM SARUNG BANTAL ONLY,"ramah, cepat, packing rapi, kualitas ok, recommended",5
Baihaqi,CUSTOM BANTAL / CUSTOM BUSA / CUSTOM SARUNG BANTAL ONLY,"ramah, cepat, packing rapi, recommended",5
M***i,Meja belajar tulis dan Laptop kayu minimalis - MSB11,bagus walau ada bagian yg kurang rapih. harga sesuai. di beri tanda untuk bautnya. Alhamdulillah bautnya cukup malah banyak lebihnya. pemasangan mudah namun sempat salah...,5
Rina,Meja Belajar dan Kerja Lipat Besi Minimalis Edition | MSB10,Pas banget taroh samping tempat tidur,5
Kkshop,Alas Bantal Duduk kursi / sofa / lesehan Minimalis cushion PFC10,Pengiriman cepat Barang bagus Recommended seller Banyak Terima Kasih,5
Dea,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,Ukuran sesuai. Warna sesuai. Barang sampai dengan aman. Harga oke.,5
D***a,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC03,Rumah Makin Cakep! 👍🏻. Bahan bagus. Cantik.,5
Lilis,meja tamu / coffee table / lesehan bulat minimalis | MS12,Bahannya bagus. Berfungsi dengan Baik!. Packing aman 👍.,5
Adnan,meja tamu / coffee table / lesehan bulat minimalis | MS12,"Barang sih bagus, cuman packingnya yang kurang. barang dipack padet tp kardusnya lebar, jadi rawan kebanting2. alhasil meja saya retak sedikit. mungkin tidak cuman dari p...",4
Nanang,Siku besi penyangga rak tembok / dinding besi heavy duty | TL03,Kualitas sangat bagus!,5
Nanang,Alas Bantal Duduk / Lesehan / sofa cushion Minimalis edition | PFC06,Rumah Makin Cakep! 👍🏻 Bahan bagus,5
s***i,Meja Belajar / Kerja / laptop Industrial Knockdown 120x60| MK01,alhamdulillah sampai dg selamat. barang bagus sesuai dg diskripsi.,5
Maria,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,Bahan bagus,5
Teddy,WARI - Meja belajar minimalis dan komputer - Pengrajin.com,"kualitas meja nya tidak solid, hanya bagus dari tampilan saja",3
N***n,Meja Kerja dan Belajar Hairpin Minimalis | MK13,Pengirimannya lama,1
Faiz,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"Pengiriman cepat, barang bagus",5
As,ERAT - Lampu meja Table lamp lampu tidur minimalist,"hmmm... agak kurang bagus.
meskipun murah. setidaknya jgnlah bagus kali foto iklannya, kek rada2 ketipu jadinya",2
Budi,Meja Kerja dan Belajar Hairpin Minimalis | MK13,sesuai pesanan kurang kokoh kalau tanpa beban. sesudah beban merata jadi tifak terlalu goyah,4
R***o,Meja tamu kayu serbaguna white edition | MW05,"Bahan Top tablenya biasa aja, ringan. Kalau sdh dibaut, terus dicopot dan dipasang lagi, lubangnya jadi dol deh",4
K***a,Meja Kerja dan Belajar Hairpin Minimalis 120x60| MK13,"mejanya bagus sih tapi tidak stabil kakinya. goyang-goyang, jadinya kalau dipakai buat laptopan tidak nyaman dan was-was.

kaki hairpin kecil gini kurang cocok buat kerja...",3
nuno,Wooden Hook / Gantungan baju Kayu Serbaguna Modern | HA08,Rumah Rapi dan Nyaman. Rekomen 👍🏻. Material Produk Bagus. Produk Sesuai.,5
D***y,Bantal Alas Duduk Travesium Busa Rebonded Sofa Minimalis - Traves,"Bagus bngt, jahitannya rapi, puas deh",5
Ahmad,Bangku Jongkok / Jojodog / Anak pendek Minimalis Edition | BP01,"cakep, pas buat letak android box sayah, terima kasih",5
Gillar,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,Harga oke. Barang sampai dengan aman.,4
Susi,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,Harga oke. Barang sampai dengan aman. Warna sesuai. Ukuran sesuai.,5
iqbal,KOTAK KARDUS KARTON LEMBARAN 85 x 75cm 3mm KEMASAN SINGLE POLOS BARU,petot aduh...,3
Yuliuz,Meja Kerja dan Belajar Hairpin Minimalis | MK13,goyang dumaaaaang,3
T***i,meja kerja cafe semi lipat minimalis 100cm * 60cm * 75cm,Mejanya ga kokoh dan ga rapih.. kalah sama harga meja kayu mamang2 pinggir jalan gelap nyawang.. padahal ini bahannya besi huhuhu…,4
Hary,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"Mantap, barang sesuai deskripsi. Sangat membantu untuk duduk dilantai dan sambil nulis di meja pendek",5
Andria,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,"pesan nya lurus, di tulis di note nya, di tanya di chat juga.. tetep aja datangnya miring.. gagal fokus nih jualannya..",5
Agus,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"Sudah diterima dengan baik. Busa tebal. Bahan kesat seperti beludru, hampir seperti lengket. Tampaknya harus diperhatikan betul resiko debu yg akan mudah menempel. Kekuat...",5
SSET,Bantal Alas Duduk Travesium Busa Rebonded Sofa Minimalis - Traves,"sesuai deskripsi, recommended pisan",5
Adinda,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,Harga oke. Warna sesuai. Barang sampai dengan aman. Ukuran sesuai.,5
R***C,Kaki meja besi / metal table leg heavy duty editions | TL17,Mantap! Sesuai pesanan! 👍🏻,5
farid,OPLIN - Meja kerja minimalis belajar dan laptop - Pengrajin.com,"sampah ,,,,kwalitas buruk",1
yudha,Alas bantal duduk kursi / lesehan panjang minimalis edition | PFC05,"respon penjual cepat, barangnya juga bagus, jahitan rapi, cover bagus/tebel, cuma sayang barang datang basah, plastik dan kardus terbuka, busa dalamnya juga jadi agak bas...",4
Andhi,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"seller fast response banget dan ramah, order jam 23.30 masih direspon dan langsung diproses paginya.
barang yang dateng pun sesuai deskripsi, rekomen seller :)
Warna sesu...",5
Heri,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,Harga oke. Warna sesuai. Barang sampai dengan aman. Ukuran sesuai. pengiriman sangat cepat,5
Roswati,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,"Bagus, kokoh",5
Okeu,Meja belajar tulis dan Laptop kayu minimalis - MSB11,mantaappp,5
Nizar,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,Alhamdulillah kaanggo. Gampang settingnya.,5
Wiwik,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,Harga oke. Barang sampai dengan aman. Warna sesuai. Ukuran sesuai.,5
Sofyan,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,Packing aman 👍. Bahannya bagus.,5
Teguhmw,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,"barang datang sesuai dengan diskripsi, halus bagus, ini mau beli lagi",5
Dita,Meja tamu / lesehan kayu serbaguna rounded edition | MW06,Bahannya bagus. Berfungsi dengan Baik!. Packing aman 👍.,5
r***a,RIOT - Kursi lipat rounded lesehan sofa lipat folding rebounded,Harga oke Warna sesuai Barang sampai dengan aman Ukuran sesuai,5
A***m,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,"Kualitas barang bagus, mudah di rakitnya.
Yang kurang itu di bagian pemrosesannya, saya pesang tanggal 3 dengan estimasi pengiriman tanggal 5-7. Tanggal 5 saya tanya kapa...",4
Yudhi,Meja tamu / lesehan kayu serbaguna rounded edition | MW06,Bahannya bagus. Packing aman 👍. Berfungsi dengan Baik!.,5
H***n,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,Packing oke. kwalitas baik.,5
D***i,RIOT - Kursi lipat rounded lesehan sofa lipat folding rebounded,Tidak ada ulasan,1
agung,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"Pesanan sudah di pesan , 2 hari baru di kirim dan nyampe barang nya lama",2
Tri,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC03,Bahan bagus. Ukuran sesuai.,5
Yoga,Bantal / Alas Duduk Lesehan Panjang Sofa/Kursi rebounded | FC07,"Bahan bagus, tebal dan nyaman, bungkusan rapi, fast respond",5
Cipto,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"barang bagus, seller kooperatif

recommended seller!",5
